track_id	track_name	artist_ids	provider_id	label_ids	short_value	long_value	play_ratio	day
20802999	Under Pressure (Album Version)	[3435041,3437005]	7	[739639,778050]	20703	4684	4.419940222032451	2019-07-29
82832246	DON'T JEALOUS ME	[8828760,17019333,8137804]	3	[790441]	13397	3038	4.409809084924293	2019-07-29
67594877	Murder On My Mind	[12917707]	2	[4717836]	117376	26923	4.359692456264161	2019-07-29
82053775	Waste Love	[3425910]	7	[770046]	20573	4721	4.3577631857657275	2019-07-29
76851787	Sucker	[3508653]	7	[6779675]	119769	27603	4.338984892946419	2019-07-29
15150695	I'll Follow You	[2715439]	2	[730075]	10448	2416	4.324503311258278	2019-07-29
56945547	Best Part (feat. H.E.R.)	[7982519]	107	[2412448]	29580	6843	4.322665497588777	2019-07-29
15013954	Tequila Sunrise (2013 Remaster)	[2708200]	2	[730911]	11418	2643	4.3200908059023835	2019-07-29
77399836	Hold The Line	[2744923]	2	[731109]	10587	2458	4.307160292921074	2019-07-29
15408398	Photograph	[2710310]	2	[730883]	18755	4360	4.301605504587156	2019-07-29
72718925	Space Cadet	[7432812]	7	[739816]	11681	2717	4.299227088700773	2019-07-29
19612414	Living Dead Girl	[3428711]	7	[752433,742101,740254]	10113	2356	4.292444821731749	2019-07-29
19926315	Bad Romance	[3399259]	7	[742775,739864,742232]	12512	2917	4.289338361330134	2019-07-29
72386740	Down To The Honkytonk	[14253564]	388	[5724915]	28822	6747	4.271824514599081	2019-07-29
60377280	Sad Song (feat. Elena Coats)	[2702049]	2	[1051562]	12918	3038	4.2521395655036205	2019-07-29
73672506	Just My Imagination (Running Away With Me)	[3425814]	7	[752505]	10666	2512	4.2460191082802545	2019-07-29
18290054	Drink A Beer	[3453106]	7	[751397,746249,746143]	16548	3925	4.216050955414013	2019-07-29
15392873	Lyin' Eyes (2013 Remaster)	[2708200]	2	[730911]	17988	4290	4.193006993006993	2019-07-29
43839813	You Broke Up with Me	[6758976]	3	[1134056]	10502	2514	4.1774065234685755	2019-07-29
56288624	Rx (Medicate)	[2719230]	2	[730075]	34611	8286	4.177045619116583	2019-07-29
75052489	Juice	[2792039]	2	[1033597]	23341	5596	4.171015010721944	2019-07-29
20950006	Bad To The Bone	[3753751]	7	[748147]	10937	2629	4.160136934195512	2019-07-29
69294774	Darkside	[11404171,4351300,4335532]	3	[4843919]	22876	5513	4.149464901142753	2019-07-29
82133393	Never Ending Story	[16810888,16810887]	3	[790016]	49330	11907	4.142941127068111	2019-07-29
82422145	Take Me Back to London (feat. Stormzy)	[16957816]	2	[730064]	22394	5408	4.140902366863905	2019-07-29
45347584	bellyache	[7672420]	7	[781022,4147740]	34446	8332	4.134181469035045	2019-07-29
68953764	EX	[10322226]	7	[739816]	20689	5009	4.130365342383709	2019-07-29
22402066	Time After Time	[4345815]	3	[790014]	22247	5410	4.112199630314233	2019-07-29
21773462	Knee Deep (feat. Jimmy Buffett)	[2820548]	2	[732024]	15530	3787	4.1008714021653025	2019-07-29
36487555	Headstrong	[16965214]	2	[5786127]	11042	2696	4.095697329376854	2019-07-29
15018167	Numb	[2703065]	2	[7722437]	42124	10293	4.092490041775965	2019-07-29
66591887	Nunca Es Suficiente	[4228486]	7	[747374]	31120	7607	4.090968844485342	2019-07-29
18337147	I Don't Fuck With You	[3426222]	7	[742827,746082]	32746	8017	4.084570288137708	2019-07-29
70067328	Fíjate Que Si	[6088052]	1	[961741]	18993	4656	4.079252577319588	2019-07-29
60758988	Sunrise	[4357158]	3	[795774]	10572	2592	4.078703703703703	2019-07-29
22440258	Toxicity	[4373151]	3	[790524]	16359	4011	4.0785340314136125	2019-07-29
22426985	Billie Jean	[4346323]	3	[790009]	32373	7941	4.076690593124292	2019-07-29
23957725	Far Behind	[2776420]	2	[1033732]	12357	3041	4.063465965143045	2019-07-29
21728972	Crawling	[2703065]	2	[7722437]	17195	4232	4.063090737240076	2019-07-29
75226063	Saturday Nights REMIX	[4343799,4551774]	3	[1137623]	30621	7539	4.061679267807402	2019-07-29
61070975	Bennie And The Jets (Remastered)	[3441228]	7	[4276490,742408,740014]	10292	2535	4.059960552268245	2019-07-29
20025392	We Are The Champions (Album Version)	[3435041]	7	[739639,778050]	24667	6092	4.049080761654629	2019-07-29
16333880	Professional Rapper (feat. Snoop Dogg)	[2950531]	2	[1033571]	15078	3727	4.045613093640998	2019-07-29
77814006	Cha Cha	[12303875]	222	[3823286]	11601	2869	4.043569187870338	2019-07-29
64142456	Oye Mujer	[12490133]	7	[746248]	10553	2615	4.035564053537285	2019-07-29
19764951	Unchained Melody	[3502192]	7	[752455,739864,742595]	14403	3590	4.011977715877437	2019-07-29
20831067	Fat Bottomed Girls (Album Version)	[3435041]	7	[739639,778050]	13708	3423	4.004674262342974	2019-07-29
21773476	Colder Weather	[2820548]	2	[732024]	10091	2522	4.001189532117367	2019-07-29
21728976	In the End	[2703065]	2	[7722437]	47998	12055	3.9815844048112816	2019-07-29
82812593	1 Hell of a Life	[4322733,8580786]	106	[5426729]	10638	2703	3.935627081021088	2019-07-29
16085348	Whatever It Is (Greatest Hits Version)	[2820548]	2	[730075]	11185	2842	3.93560872624912	2019-07-29
24017013	Cheerleader (Felix Jaehn Remix Radio Edit)	[4358551]	3	[795730]	14797	3762	3.9332801701222753	2019-07-29
15392875	Take It to the Limit (2013 Remaster)	[2708200]	2	[730911]	12275	3128	3.92423273657289	2019-07-29
61799370	Triple Meditation	[12057241]	99	[3307250]	10315	2644	3.901285930408472	2019-07-29
42397121	Cupid Shuffle (Challenge Version)	[2932234]	2	[730075]	19175	4922	3.895774075579033	2019-07-29
59534364	Gangsta's Paradise	[11560404]	487	[3071269]	31071	7981	3.8931211627615587	2019-07-29
20114289	I Got 5 On It	[3759724]	7	[746013]	31381	8063	3.891975691429989	2019-07-29
19989536	Gives You Hell	[3435988]	7	[742761,739864]	17201	4425	3.887231638418079	2019-07-29
19960841	Better Than Me	[3445425]	7	[739899,746676,742595,742517]	15543	4017	3.8693054518297236	2019-07-29
15018153	Lying from You	[2703065]	2	[7722437]	10538	2725	3.867155963302752	2019-07-29
67175791	Welcome to the Party	[4339448,13130569,4335684]	3	[789974]	13796	3568	3.866591928251121	2019-07-29
75757617	Walking On A Dream	[3444397]	7	[4217488]	10486	2714	3.8636698599852615	2019-07-29
74378145	Scared of the Dark	[3437871,3439061]	7	[746676]	40271	10427	3.8621847127649374	2019-07-29
82422150	Feels (feat. Young Thug & J Hus)	[16957816]	2	[730064]	16617	4304	3.8608271375464684	2019-07-29
15292795	Count on Me (EP Version)	[2706220]	2	[730075]	16065	4165	3.857142857142857	2019-07-29
81591469	Shotta Flow (Feat. Blueface) [Remix]	[14912735]	512	[6437268]	92821	24136	3.8457490884985086	2019-07-29
75654137	You Say (Piano/Vocal)	[3474194]	2	[6359120]	35616	9264	3.844559585492228	2019-07-29
82832257	KEYS TO THE KINGDOM	[8828760,4390778]	3	[790441]	12119	3164	3.8302781289506953	2019-07-29
15392866	One of These Nights (2013 Remaster)	[2708200]	2	[730911]	18131	4734	3.829953527672159	2019-07-29
75683901	Walker Texas Ranger	[13223995]	7	[6498686]	29343	7665	3.8281800391389433	2019-07-29
19683048	Run Through The Jungle	[3447339]	7	[742052,740963,742222]	11632	3047	3.817525434853955	2019-07-29
72384765	The Way I Talk	[14253457]	388	[5724915]	15720	4135	3.8016928657799274	2019-07-29
15268052	Fire and Rain	[2708140]	2	[7720793]	12944	3406	3.8003523194362887	2019-07-29
22428792	Chattahoochee (Extended Mix)	[4344857]	3	[790190]	15149	3989	3.7976936575582854	2019-07-29
19784796	Summer Of '69	[3451493]	7	[745877,742232,747570]	27730	7303	3.7970696973846363	2019-07-29
70456579	A Través Del Vaso	[3544437]	7	[1015317]	34265	9040	3.79037610619469	2019-07-29
76977016	Bacc At It Again	[4322834,4334372,4324534]	106	[4418811]	39408	10398	3.7899596076168494	2019-07-29
21771244	Bad Girlfriend	[2719230]	2	[730883]	20972	5549	3.7794197152640114	2019-07-29
15003440	Semi-Charmed Life	[2711088]	2	[730911]	19360	5123	3.7790357212570758	2019-07-29
67789233	Day Drunk	[2929465]	2	[7722437]	12361	3273	3.7766575007638252	2019-07-29
23997305	All About That Bass	[4339593]	3	[790009]	21408	5686	3.7650369328174462	2019-07-29
23762027	Booty Wurk (One Cheek At a Time)	[4336346]	3	[789975]	13794	3668	3.760632497273719	2019-07-29
18318079	Acquainted	[3443144]	7	[739816,745894,743027]	19808	5277	3.753647906007201	2019-07-29
60123056	Bruises	[10683116]	7	[762950,746200,752547]	13377	3571	3.746009521142537	2019-07-29
19683028	Born On The Bayou	[3447339]	7	[742052,740963,742222]	16114	4302	3.7456996745699676	2019-07-29
80230813	Yukatán	[2702099]	2	[1776007]	10597	2831	3.7432002825856587	2019-07-29
73379722	Got To Give It Up (Pt. 1)	[3412504]	7	[752505]	10998	2940	3.740816326530612	2019-07-29
78165783	Cool	[3508653]	7	[7109935]	37671	10078	3.7379440365151817	2019-07-29
71161111	Me Too	[2702099]	2	[1776007]	49753	13322	3.7346494520342293	2019-07-29
44250174	Live Like You Were Dying	[2583936]	40	[717554]	17250	4622	3.7321505841627003	2019-07-29
20913364	All Over The Road (Album Version)	[3449454]	7	[740014,741923]	13420	3606	3.7215751525235716	2019-07-29
19657683	When The Time's Right (Album Version)	[3425077]	7	[739899,742285,768468,740895]	15529	4173	3.72130361849988	2019-07-29
22443473	It's Tricky	[16176801]	3	[790115]	19695	5307	3.711136235161108	2019-07-29
19888947	Courtesy Of The Red, White And Blue (The Angry American)	[3441540]	7	[739899,771027]	14169	3832	3.6975469728601253	2019-07-29
22440260	Aerials	[4373151]	3	[790524]	13686	3702	3.6969205834683954	2019-07-29
19978029	Would You Go With Me	[3454577]	7	[739873,740043,740330]	10588	2868	3.691771269177127	2019-07-29
73714097	Wicked Games (Explicit)	[3443144]	7	[745894]	21109	5722	3.689094722125131	2019-07-29
68896062	Love You Too Late	[2880416]	2	[7722437]	20217	5487	3.6845270639693823	2019-07-29
22506657	Hungry Eyes	[4347207]	3	[790115]	11297	3078	3.670240415854451	2019-07-29
15408400	Savin' Me	[2710310]	2	[730883]	23333	6362	3.6675573718956302	2019-07-29
21777899	Rhiannon	[2701813]	2	[7722437]	14145	3860	3.6645077720207255	2019-07-29
74378127	Familia (Spider-Man: Into the Spider-Verse)	[3438339,13888782]	7	[746676]	19816	5410	3.6628465804066543	2019-07-29
15017172	Riptide	[2752434]	2	[730075]	43684	11927	3.66261423660602	2019-07-29
54927682	I Stand Alone	[3456862]	7	[746676]	17136	4688	3.6552901023890785	2019-07-29
63980122	You Are The Reason (Duet Version)	[3445228,4223727]	7	[752547]	13495	3697	3.6502569651068435	2019-07-29
66379338	Her World Or Mine	[2734434]	2	[730075]	10645	2919	3.646796848235697	2019-07-29
75263458	Pure Water	[3456678,12318805]	7	[2859353]	116084	31884	3.640822983314515	2019-07-29
75263458	Pure Water	[12318805,3456678]	7	[2859353]	116084	31884	3.640822983314515	2019-07-29
65423677	Sweet Dreams (Are Made of This) [2018 Remastered]	[4380900]	3	[790053]	24681	6813	3.622633201232937	2019-07-29
18328556	Bust A Move	[3514170]	7	[742090]	14352	3962	3.6224129227662796	2019-07-29
20833071	Latch	[3407641]	7	[742914,4276512,743047,742451]	13598	3763	3.613606165293649	2019-07-29
56626947	Coming Down	[11050017]	107	[2614557]	14399	3992	3.6069639278557113	2019-07-29
21771758	Could It Be I'm Falling in Love	[2716516]	2	[730773]	10040	2784	3.6063218390804597	2019-07-29
22402053	Girls Just Want to Have Fun	[4345815]	3	[790014]	14592	4051	3.602073562083436	2019-07-29
21728954	Papercut	[2703065]	2	[7722437]	12576	3494	3.5993131081854606	2019-07-29
48076923	Only God Can Judge Me (ft. Rappin' 4-Tay)	[3767675]	24	[725154]	10575	2939	3.598162640353862	2019-07-29
23958147	Summer	[4343941]	3	[789974]	16824	4677	3.597177677998717	2019-07-29
15292793	Talking to the Moon	[2706220]	2	[730075]	15607	4343	3.5935988947731983	2019-07-29
82832250	NILE	[4337392,4352396]	3	[790441]	13014	3624	3.5910596026490067	2019-07-29
82707057	4 Sons of a King	[16977233]	2	[1036330]	33371	9301	3.587893774862918	2019-07-29
78850956	Wobble Up	[4335730]	3	[6229364]	22387	6252	3.5807741522712733	2019-07-29
22022915	Cocaine	[3413190]	7	[761691,742232,741839,4411987]	10481	2933	3.573474258438459	2019-07-29
48076926	I Ain't Mad At Cha (ft. Danny Boy)	[3767675]	24	[725154]	16308	4570	3.5684901531728666	2019-07-29
45391214	Despacito	[3439785,3444720]	7	[746297]	41896	11746	3.566831261706113	2019-07-29
64091939	Bulletproof	[3080504]	2	[1032312]	23146	6515	3.552724481964697	2019-07-29
69891037	Livin' On A Prayer	[3453019]	7	[5507416]	38250	10787	3.545934921664967	2019-07-29
61693290	Drew Barrymore	[12037980]	2	[730914]	47093	13288	3.544024683925346	2019-07-29
24064291	Another Brick in the Wall, Pt. 2	[4367238]	3	[795849]	12229	3451	3.5436105476673427	2019-07-29
40958513	The Kids Aren't Alright	[3542008]	7	[1051352]	12701	3591	3.5368978000556948	2019-07-29
44250175	Don't Take The Girl	[2583936]	40	[717554]	20135	5697	3.5343163068281553	2019-07-29
41051992	What Ifs	[4343799]	3	[790119]	54621	15461	3.5328245262272815	2019-07-29
19969182	Tuesday's Gone	[3447946]	7	[752531,742101,746462]	17808	5052	3.5249406175771973	2019-07-29
58683272	Sweetheart	[3452178]	7	[1356897]	12902	3667	3.5184074175074995	2019-07-29
18433627	Over	[3411651]	7	[752441,4979322,741839,752442]	10095	2871	3.51619644723093	2019-07-29
63980122	You Are The Reason (Duet Version)	[3445228,4223727]	7	[752547]	42337	12048	3.514027224435591	2019-07-29
63980122	You Are The Reason (Duet Version)	[4223727,3445228]	7	[752547]	42337	12048	3.514027224435591	2019-07-29
40111552	In the Air Tonight (2015 Remaster)	[2714091]	2	[730694]	20244	5761	3.513973268529769	2019-07-29
53647370	Vacation	[4330856]	339	[744969]	20339	5803	3.5049112528002757	2019-07-29
24003621	Dust in the Wind	[4345865]	3	[790014]	13415	3829	3.503525724732306	2019-07-29
73672488	My Girl	[3425814]	7	[752505]	29823	8514	3.5028188865398167	2019-07-29
18439085	My Name Is	[3415143]	7	[752490,745889,742232,751505]	13620	3893	3.4985872078088875	2019-07-29
15598267	Forever and Ever, Amen	[2702300]	2	[7723248]	18191	5207	3.4935663529863645	2019-07-29
19683033	Fortunate Son	[3447339]	7	[742052,740963,742222]	36844	10559	3.4893455819679895	2019-07-29
43762729	Faded	[4335532]	3	[790022]	48158	13814	3.4861734472274506	2019-07-29
18143647	Feel Invincible	[2719243]	2	[730075]	14485	4159	3.4828083673960086	2019-07-29
18434041	Up All Night	[3411651]	7	[752441,4979322,741839,752442]	10347	2972	3.481493943472409	2019-07-29
19534941	Beautiful	[3415143]	7	[739864,751505,742775]	13445	3866	3.4777547853078117	2019-07-29
48076934	Picture Me Rollin' (ft. Danny Boy, CPO, Big Syke)	[3767675]	24	[725154]	11735	3377	3.474977790938703	2019-07-29
19837425	Where Is The Love?	[3426760]	7	[745877]	10930	3152	3.4676395939086295	2019-07-29
70721988	No Te Contaron Mal	[8316531]	7	[1015317]	15004	4330	3.4651270207852196	2019-07-29
36582771	Stay	[3462479]	7	[741670]	27735	8019	3.458660680882903	2019-07-29
14817440	Obsessed (Feat. Mariah Carey)	[2686553]	24	[725174]	10971	3174	3.4565217391304346	2019-07-29
15119752	Paranoid (2016 Remaster)	[2778240]	2	[7720793]	10717	3103	3.453754431195617	2019-07-29
19978032	Your Man	[3454577]	7	[739873,740043,740330]	31377	9099	3.4484009231783714	2019-07-29
23940231	Take Me to Church	[4366309]	3	[1007266]	32848	9526	3.448246903212261	2019-07-29
24047713	Lost Boy	[7613325]	3	[789974]	39658	11502	3.44792210050426	2019-07-29
49882345	Broken Halos	[3451276]	7	[741923]	23810	6908	3.446728430804864	2019-07-29
40958507	Self Esteem	[3542008]	7	[1051352]	13251	3863	3.4302355682112347	2019-07-29
19683034	Lookin' Out My Back Door	[3447339]	7	[742052,740963,742222]	13258	3872	3.4240702479338845	2019-07-29
16122031	Way Down We Go	[14723920]	2	[1032268]	28216	8285	3.4056729028364514	2019-07-29
22426983	Thriller	[4346323]	3	[790009]	14613	4301	3.3975819576842596	2019-07-29
15150691	Enemies	[2715439]	2	[730075]	10620	3128	3.395140664961637	2019-07-29
15363977	Jump	[2713581]	2	[7722437]	12177	3590	3.391922005571031	2019-07-29
36580211	m.A.A.d city	[3497269]	7	[739864,784128,751505]	17045	5034	3.3859753675009934	2019-07-29
44548975	Alone	[4335532]	3	[790022]	10229	3036	3.369235836627141	2019-07-29
19984185	Pursuit Of Happiness (Nightmare)	[3424407]	7	[771692,5452002,739899,740989]	17872	5305	3.3688972667295003	2019-07-29
22426987	P.Y.T. (Pretty Young Thing)	[4346323]	3	[790009]	17708	5270	3.3601518026565467	2019-07-29
19704065	Bless The Broken Road (Remastered Version)	[3441334]	7	[778547]	14866	4425	3.35954802259887	2019-07-29
24003615	Carry on Wayward Son	[4345865]	3	[790014]	30824	9185	3.3559063690800217	2019-07-29
22425302	Remember When	[4344857]	3	[790190]	18600	5549	3.35195530726257	2019-07-29
72734879	Work	[4343799]	3	[790119]	15850	4732	3.349535080304311	2019-07-29
21771748	I'll Be Around	[2716516]	2	[730773]	18540	5540	3.3465703971119134	2019-07-29
62631058	Last Time That I Checc'd (feat. YG)	[3051378]	2	[3517599]	13629	4087	3.3347198434059213	2019-07-29
59598783	S.L.U.T.	[3439150]	7	[739639]	10083	3030	3.3277227722772276	2019-07-29
22468727	The Devil Went Down to Georgia	[4354566]	3	[790014]	15081	4543	3.3196125907990313	2019-07-29
19683051	Proud Mary	[3447339]	7	[742052,740963,742222]	16667	5022	3.3187972919155713	2019-07-29
15018160	Faint	[2703065]	2	[7722437]	13836	4179	3.310839913854989	2019-07-29
19683046	Green River	[3447339]	7	[742052,740963,742222]	12968	3923	3.3056334437930155	2019-07-29
22437494	I Hate Everything About You	[4364055]	3	[790126]	35159	10719	3.280063438753615	2019-07-29
68669686	Stayin' Alive (From "Saturday Night Fever" Soundtrack)	[3534573]	7	[1101978]	14444	4408	3.2767695099818512	2019-07-29
23905236	Power Trip	[4352398]	3	[790570]	26489	8085	3.2763141620284477	2019-07-29
66412566	Friends Don't	[3416184]	7	[741923]	10110	3086	3.2760855476344783	2019-07-29
22509880	Lean on Me	[4340860]	3	[790016]	16752	5114	3.275713727023856	2019-07-29
62701454	Electric (feat. Khalid)	[12227133]	500	[3677913]	20550	6280	3.272292993630573	2019-07-29
59078640	Straightjacket	[4353244]	3	[789974]	11191	3421	3.271265711780181	2019-07-29
19683037	Down On The Corner	[3447339]	7	[742052,740963,742222]	12769	3911	3.2648938890309385	2019-07-29
65014475	Remind Me to Forget	[4357158,4338605]	3	[795774]	22089	6767	3.2642234372691	2019-07-29
73196716	Aloha (feat. G.U.N)	[13874141]	222	[5430685]	15392	4716	3.263782866836302	2019-07-29
74770351	Thotiana	[14711092]	24	[6645245]	65348	20072	3.2556795536070147	2019-07-29
63874759	Love Me Like You Do	[3421857]	7	[3730578,742232]	16290	5004	3.2553956834532376	2019-07-29
19954421	I Cross My Heart (Pure Country Soundtrack Version)	[3460869]	7	[740330,740043,742514]	12688	3899	3.2541677353167477	2019-07-29
20000307	The Ballad Of Curtis Loew	[3447946]	7	[752531,739864,742101,740330]	11846	3654	3.2419266557197592	2019-07-29
22426984	Beat It (Single Version)	[4346323]	3	[790009]	16666	5147	3.238002720031086	2019-07-29
72053388	Take It Easy (2013 Remaster)	[2708200]	2	[730911]	18725	5791	3.2334657226731136	2019-07-29
19969184	Simple Man	[3447946]	7	[752531,742101,746462]	53031	16428	3.2280861943024104	2019-07-29
21771240	Not Meant to Be	[2719230]	2	[730883]	13421	4161	3.2254265801490027	2019-07-29
56041235	Whatever You Like	[10955677]	247	[2538188]	45671	14174	3.2221673486665727	2019-07-29
36580208	Money Trees	[3497269]	7	[739864,784128,751505]	16456	5118	3.2153184837827276	2019-07-29
19683031	Who'll Stop The Rain	[3447339]	7	[742052,740963,742222]	15594	4853	3.213270142180095	2019-07-29
51208926	El Color de Tus Ojos	[10184549]	450	[1971498]	20796	6480	3.2092592592592593	2019-07-29
15018580	human	[2765558]	2	[730075]	14465	4508	3.208740017746229	2019-07-29
15257620	Viva La Vida	[2708369]	2	[1032153]	26869	8376	3.2078557784145176	2019-07-29
53493858	I'll Find You	[4384829]	3	[1031145]	21082	6593	3.1976338540876688	2019-07-29
14326443	She's My Kind Of Rain	[2583936]	40	[717554]	11683	3657	3.19469510527755	2019-07-29
76166799	Who Do You Love	[4337058]	3	[790060]	26882	8415	3.1945335710041594	2019-07-29
19814177	Hey Ma	[3435308]	7	[739899,761707,740330]	17111	5358	3.1935423665546847	2019-07-29
22436571	Crazy Train (2002 Version)	[4342164]	3	[790009]	21258	6691	3.1771035719623373	2019-07-29
23948697	Come with Me Now	[4335235]	3	[790009]	25864	8156	3.171162334477685	2019-07-29
75761585	Fresh Eyes	[2711330]	2	[1051562]	11303	3570	3.1661064425770307	2019-07-29
15408401	Far Away	[2710310]	2	[730883]	21905	6928	3.1618071593533488	2019-07-29
18325508	I Will Not Bow	[3510742]	7	[739639]	30836	9757	3.1603976632161523	2019-07-29
47441179	Campfire Cologne	[9355096]	23	[1282373]	10737	3398	3.1597998822836963	2019-07-29
15150639	45	[2715439]	2	[730075]	18696	5929	3.153314218249283	2019-07-29
67420897	Love Ain't	[3445479]	7	[1356897]	28426	9020	3.151441241685144	2019-07-29
71337740	Hey Hey What Can I Do (2012 Remaster)	[2731107]	2	[730773]	11556	3671	3.1479160991555433	2019-07-29
45924623	Time of the Season	[27901]	14	[1525]	11244	3574	3.146054840514829	2019-07-29
40330589	Better Man	[3501888]	7	[746249]	11871	3776	3.143802966101695	2019-07-29
77654241	Sex Talk	[14709280]	2	[1033327]	17992	5742	3.133402995471961	2019-07-29
20906035	Breathe Me	[3449806]	7	[746226]	12445	3973	3.1323936571860056	2019-07-29
19976520	Like Toy Soldiers	[3415143]	7	[739864,751505,742595]	12726	4065	3.1306273062730625	2019-07-29
15808460	Buy Me a Boat	[2728276]	2	[7722437]	23262	7443	3.1253526803708183	2019-07-29
18421013	Panda	[3533813]	7	[742232,746082,742103]	20588	6592	3.1231796116504853	2019-07-29
14955591	Or Nah (feat. Wiz Khalifa and DJ Mustard)	[2712831]	2	[730075]	19487	6253	3.1164241164241164	2019-07-29
44250176	It's Your Love	[2586884]	40	[717554]	21860	7015	3.1161796151104775	2019-07-29
53181692	When It Rains It Pours	[7502022]	3	[1031803]	49137	15793	3.1113151396188186	2019-07-29
19683039	Have You Ever Seen The Rain	[3447339]	7	[742052,740963,742222]	46887	15079	3.1094237018369917	2019-07-29
20025391	We Will Rock You	[3435041]	7	[739639,778050]	43542	14157	3.0756516211061666	2019-07-29
74204498	Look Back At It	[17000044]	2	[2672023]	117175	38237	3.0644402018986847	2019-07-29
74655478	Envy Me	[14683891]	3	[795260]	84294	27886	3.0228071433694326	2019-07-29
19562909	Lose Yourself (From "8 Mile" Soundtrack)	[3415143]	7	[740895,742705]	42148	14084	2.99261573416643	2019-07-29
24025272	Uptown Funk	[4337980]	3	[789974]	45618	15418	2.9587495135555844	2019-07-29
37107741	Weak	[6853291]	1	[1010477]	63894	21866	2.9220707948413063	2019-07-29
74378132	Hide	[12887999]	7	[746676]	68905	23832	2.8912806310842565	2019-07-29
44869497	iSpy (feat. Lil Yachty)	[7546013]	2	[3072906]	43401	15336	2.8300078247261347	2019-07-29
22534923	Dream On	[4353044]	3	[789974]	42292	14990	2.821347565043362	2019-07-29
63247881	You Make It Easy	[2856555]	2	[2512681]	68121	24354	2.7971175166297115	2019-07-29
74813897	a lot	[6792595]	3	[2474958]	54369	19475	2.7917329910141206	2019-07-29
58683267	Marry Me	[3452178]	7	[1356897]	44594	16170	2.7578231292517006	2019-07-29
31006278	Say You Won't Let Go	[4725846]	3	[789974]	84093	30667	2.742133237682199	2019-07-29
82409019	SPIRIT (From Disney's "The Lion King")	[4337392]	3	[790441]	184704	67502	2.736274480756126	2019-07-29
75959325	7 rings (Remix)	[3438018]	7	[739816]	115396	44261	2.6071710987099252	2019-07-29
16153308	Thinking out Loud	[16957816]	2	[730064]	59348	23196	2.5585445766511468	2019-07-29
45347594	Boo'd Up	[7443080]	7	[2859353,1047311]	45232	17968	2.5173642030276047	2019-07-29
62093891	HUMBLE.	[3497269]	7	[4289723,1007517]	83383	33288	2.504896659456861	2019-07-29
71056322	Fefe	[8084347]	107	[1097353]	57060	23135	2.4663929111735468	2019-07-29
63092681	Outside Today	[7572937]	2	[1036330]	46218	18886	2.4472095732288466	2019-07-29
46779405	Drowning (feat. Kodak Black)	[9839638]	2	[1033570]	50429	20725	2.433244873341375	2019-07-29
15788931	i hate u, i love u (feat. olivia o'brien)	[2955944]	2	[1033573]	44514	18299	2.4325919449150226	2019-07-29
71773743	MIA (feat. Drake)	[11192259]	2	[7722766]	59398	24639	2.4107309549900564	2019-07-29
45753500	Something Just Like This	[4342960,4337058]	3	[790060]	45245	19219	2.354180758624278	2019-07-29
53184373	Bad At Love	[3454891]	7	[746961]	72888	31081	2.3450982915607606	2019-07-29
67201637	Taste	[4322471]	106	[2561608]	131536	58561	2.2461365072317756	2019-07-29
43172912	Shape of You	[2708413]	2	[730064]	76020	35109	2.1652567717679227	2019-07-29
22184450	Heathens	[2815032]	2	[730075]	59071	27395	2.1562693922248584	2019-07-29
71019193	Wake Up in the Sky	[2711236,2974920,2706220]	2	[1032277]	64913	30149	2.153073070416929	2019-07-29
22909354	Location	[4551774]	3	[1137623]	87294	40596	2.150310375406444	2019-07-29
59334848	Bodak Yellow (feat. Kodak Black)	[3757295]	2	[2745435]	52481	24511	2.1411203133287096	2019-07-29
58932830	Let You Down	[3506662]	7	[774661,2814530]	100141	46951	2.1328832186747886	2019-07-29
45911171	Feel It Still	[2717156]	2	[730075]	53558	25400	2.108582677165354	2019-07-29
66008468	Youngblood	[3409634]	7	[751397]	86462	41247	2.0962009358256357	2019-07-29
63974553	Love Is Poison	[7572937]	2	[1036330]	44021	21439	2.0533140538271373	2019-07-29
71689499	Trip	[7443080]	7	[2859353]	52515	25780	2.037044220325834	2019-07-29
75535502	Oreo	[13224858,14918893]	107	[6442687]	44501	22114	2.012345120737994	2019-07-29
24071911	Don't Let Me Down	[4337058]	3	[790060]	57447	28803	1.9944797416935736	2019-07-29
58723177	No Limit	[4337177]	3	[790239]	47051	24080	1.9539451827242524	2019-07-29
68006602	I'm a Mess	[2727601]	2	[7722437]	53815	27545	1.953712107460519	2019-07-29
64096870	Look Alive (feat. Drake)	[12481269]	2	[1032304]	63290	32887	1.9244686350229574	2019-07-29
63945470	FRIENDS	[3043533,2946657]	2	[730064]	50689	26340	1.9244115413819287	2019-07-29
22894910	Jungle	[9839638]	2	[1033570]	42751	22360	1.9119409660107334	2019-07-29
52571842	I Like Me Better	[10418932]	14	[2111961]	64128	33544	1.9117576913904126	2019-07-29
59915840	Mine	[11515032]	2	[3139032]	78531	41188	1.9066475672525978	2019-07-29
58268333	Unforgettable (Mariah Carey Remix)	[4335684]	3	[790027]	55142	29088	1.8956958195819582	2019-07-29
79353970	Old Town Road (Diplo Remix)	[15475487,4339448,4387018]	3	[789974]	74701	39577	1.88748515551962	2019-07-29
67596014	Girls Like You	[3438329]	7	[3310268]	66654	35316	1.8873598369011213	2019-07-29
57799081	I Get The Bag (feat. Migos)	[2711236]	2	[1032277]	52487	28206	1.8608452102389563	2019-07-29
40475227	Bad and Boujee (feat. Lil Uzi Vert)	[2744075]	2	[1033327]	48148	27212	1.769366455975305	2019-07-29
